date,average_sentiment,sentiment_count,close_price
2022-06-02,0.0,0.0,417.3900146484375
2022-06-03,0.0,0.0,410.5400085449219
2022-06-04,0.0,0.0,410.95667521158856
2022-06-05,0.0,0.0,411.3733418782552
2022-06-06,0.0,0.0,411.7900085449219
2022-06-07,0.0,0.0,415.739990234375
2022-06-08,0.0,0.0,411.2200012207031
2022-06-09,0.0,0.0,401.44000244140625
2022-06-10,0.0,0.0,389.79998779296875
2022-06-11,0.0,0.0,384.8666585286458
2022-06-12,0.0,0.0,379.93332926432294
2022-06-13,0.0,0.0,375.0
2022-06-14,0.0,0.0,373.8699951171875
2022-06-15,0.0,0.0,379.20001220703125
2022-06-16,0.0,0.0,366.6499938964844
2022-06-17,0.0,0.0,365.8599853515625
2022-06-18,0.0,0.0,368.16249084472656
2022-06-19,0.0,0.0,370.4649963378906
2022-06-20,0.0,0.0,372.7675018310547
2022-06-21,0.0,0.0,375.07000732421875
2022-06-22,0.0,0.0,374.3900146484375
2022-06-23,0.0,0.0,378.05999755859375
2022-06-24,0.0,0.0,390.0799865722656
2022-06-25,0.0,0.0,389.5833231608073
2022-06-26,0.0,0.0,389.08665974934894
2022-06-27,0.0,0.0,388.5899963378906
2022-06-28,0.0,0.0,380.6499938964844
2022-06-29,0.0,0.0,380.3399963378906
2022-06-30,0.0,0.0,377.25
2022-07-01,0.0,0.0,381.239990234375
2022-07-02,0.0,0.0,381.4199905395508
2022-07-03,0.0,0.0,381.59999084472656
2022-07-04,0.0,0.0,381.77999114990234
2022-07-05,0.0,0.0,381.9599914550781
2022-07-06,0.0,0.0,383.25
2022-07-07,0.0,0.0,388.989990234375
2022-07-08,0.0,0.0,388.6700134277344
2022-07-09,0.0,0.0,387.1900126139323
2022-07-10,0.0,0.0,385.7100118001302
2022-07-11,0.0,0.0,384.2300109863281
2022-07-12,0.0,0.0,380.8299865722656
2022-07-13,0.0,0.0,378.8299865722656
2022-07-14,0.0,0.0,377.9100036621094
2022-07-15,0.0,0.0,385.1300048828125
2022-07-16,0.0,0.0,384.07000732421875
2022-07-17,0.0,0.0,383.010009765625
2022-07-18,0.0,0.0,381.95001220703125
2022-07-19,0.0,0.0,392.2699890136719
2022-07-20,0.0,0.0,394.7699890136719
2022-07-21,0.0,0.0,398.7900085449219
2022-07-22,0.0,0.0,395.0899963378906
2022-07-23,0.0,0.0,395.25
2022-07-24,0.0,0.0,395.4100036621094
2022-07-25,0.0,0.0,395.57000732421875
2022-07-26,0.0,0.0,390.8900146484375
2022-07-27,0.0,0.0,401.0400085449219
2022-07-28,0.0,0.0,406.07000732421875
2022-07-29,0.0,0.0,411.989990234375
2022-07-30,0.0,0.0,411.5833231608073
2022-07-31,0.0,0.0,411.17665608723956
2022-08-01,0.0,0.0,410.7699890136719
2022-08-02,0.0,0.0,408.05999755859375
2022-08-03,0.0,0.0,414.45001220703125
2022-08-04,0.0,0.0,414.1700134277344
2022-08-05,0.0,0.0,413.4700012207031
2022-08-06,0.0,0.0,413.30999755859375
2022-08-07,0.0,0.0,413.1499938964844
2022-08-08,0.0,0.0,412.989990234375
2022-08-09,0.0,0.0,411.3500061035156
2022-08-10,0.0,0.0,419.989990234375
2022-08-11,0.0,0.0,419.989990234375
2022-08-12,0.0,0.0,427.1000061035156
2022-08-13,0.0,0.0,427.68666585286456
2022-08-14,0.0,0.0,428.27332560221356
2022-08-15,0.0,0.0,428.8599853515625
2022-08-16,0.0,0.0,429.70001220703125
2022-08-17,0.0,0.0,426.6499938964844
2022-08-18,0.0,0.0,427.8900146484375
2022-08-19,0.0,0.0,422.1400146484375
2022-08-20,0.0,0.0,419.2100118001302
2022-08-21,0.0,0.0,416.28000895182294
2022-08-22,0.0,0.0,413.3500061035156
2022-08-23,0.0,0.0,412.3500061035156
2022-08-24,0.0,0.0,413.6700134277344
2022-08-25,0.0,0.0,419.510009765625
2022-08-26,0.0,0.0,405.30999755859375
2022-08-27,0.0,0.0,404.4166666666667
2022-08-28,0.0,0.0,403.52333577473956
2022-08-29,0.0,0.0,402.6300048828125
2022-08-30,0.0,0.0,398.2099914550781
2022-08-31,0.0,0.0,395.17999267578125
2022-09-01,0.0,0.0,396.4200134277344
2022-09-02,0.0,0.0,392.239990234375
2022-09-03,0.0,0.0,391.8699951171875
2022-09-04,0.0,0.0,391.5
2022-09-05,0.0,0.0,391.1300048828125
2022-09-06,0.0,0.0,390.760009765625
2022-09-07,0.0,0.0,397.7799987792969
2022-09-08,0.0,0.0,400.3800048828125
2022-09-09,0.0,0.0,406.6000061035156
2022-09-10,0.0,0.0,408.0566711425781
2022-09-11,0.0,0.0,409.5133361816406
2022-09-12,0.0,0.0,410.9700012207031
2022-09-13,0.0,0.0,393.1000061035156
2022-09-14,0.1152165854978355,40.0,394.6000061035156
2022-09-15,0.24375000000000002,1.0,390.1199951171875
2022-09-16,0.07396427976785121,56.0,385.55999755859375
2022-09-17,0.05213763591480984,46.0,386.55666097005206
2022-09-18,0.25,1.0,387.55332438151044
2022-09-19,0.0,0.0,388.54998779296875
2022-09-20,0.0,0.0,384.0899963378906
2022-09-21,0.0,0.0,377.3900146484375
2022-09-22,0.0,0.0,374.2200012207031
2022-09-23,0.26449470899470895,9.0,367.95001220703125
2022-09-24,0.18478509546009544,50.0,366.73667399088544
2022-09-25,0.1,1.0,365.52333577473956
2022-09-26,0.0,0.0,364.30999755859375
2022-09-27,0.015970145810262085,43.0,363.3800048828125
2022-09-28,-0.04000000000000002,2.0,370.5299987792969
2022-09-29,0.0,0.0,362.7900085449219
2022-09-30,0.0,0.0,357.17999267578125
2022-10-01,0.0,0.0,360.3233235677083
2022-10-02,0.0,0.0,363.46665445963544
2022-10-03,0.05307846115374525,48.0,366.6099853515625
2022-10-04,-0.2797619047619048,3.0,377.9700012207031
2022-10-05,0.0,0.0,377.0899963378906
2022-10-06,0.0,0.0,373.20001220703125
2022-10-07,0.0,0.0,362.7900085449219
2022-10-08,0.0,0.0,361.8666687011719
2022-10-09,-0.02472542242703533,31.0,360.9433288574219
2022-10-10,-0.06388888888888888,6.0,360.0199890136719
2022-10-11,0.0,0.0,357.739990234375
2022-10-12,0.0,0.0,356.55999755859375
2022-10-13,0.0,0.0,365.9700012207031
2022-10-14,0.0,0.0,357.6300048828125
2022-10-15,0.0,0.0,360.69333902994794
2022-10-16,0.0,0.0,363.7566731770833
2022-10-17,0.0,0.0,366.82000732421875
2022-10-18,0.0,0.0,371.1300048828125
2022-10-19,0.0,0.0,368.5
2022-10-20,0.0,0.0,365.4100036621094
2022-10-21,0.0,0.0,374.2900085449219
2022-10-22,0.0,0.0,375.81667073567706
2022-10-23,0.0,0.0,377.3433329264323
2022-10-24,0.0,0.0,378.8699951171875
2022-10-25,0.0,0.0,384.9200134277344
2022-10-26,0.0,0.0,382.0199890136719
2022-10-27,0.0,0.0,379.9800109863281
2022-10-28,0.0,0.0,389.0199890136719
2022-10-29,0.0,0.0,388.0833231608073
2022-10-30,0.0,0.0,387.1466573079427
2022-10-31,0.0,0.0,386.2099914550781
2022-11-01,0.0,0.0,384.5199890136719
2022-11-02,0.0,0.0,374.8699951171875
2022-11-03,0.0,0.0,371.010009765625
2022-11-04,0.0,0.0,376.3500061035156
2022-11-05,0.0,0.0,377.5500081380208
2022-11-06,0.0,0.0,378.75001017252606
2022-11-07,0.0,0.0,379.95001220703125
2022-11-08,0.0,0.0,382.0
2022-11-09,0.0,0.0,374.1300048828125
2022-11-10,0.19699995991662658,36.0,394.69000244140625
2022-11-11,0.029231316928685344,19.0,398.510009765625
2022-11-12,0.0,0.0,397.3800048828125
2022-11-13,0.0,0.0,396.25
2022-11-14,0.0,0.0,395.1199951171875
2022-11-15,0.0,0.0,398.489990234375
2022-11-16,0.0,0.0,395.45001220703125
2022-11-17,0.0,0.0,394.239990234375
2022-11-18,0.0,0.0,396.0299987792969
2022-11-19,0.0,0.0,395.5499979654948
2022-11-20,0.0,0.0,395.0699971516927
2022-11-21,0.0,0.0,394.5899963378906
2022-11-22,0.11177867965367964,20.0,399.8999938964844
2022-11-23,0.15821373360435861,48.0,402.4200134277344
2022-11-24,0.01078538383385322,49.0,402.375
2022-11-25,0.09964494569757727,38.0,402.3299865722656
2022-11-26,0.04288709802102659,42.0,400.1899922688802
2022-11-27,0.21071525200989485,14.0,398.0499979654948
2022-11-28,0.12461118490095763,88.0,395.9100036621094
2022-11-29,-0.08749236874236875,26.0,395.2300109863281
2022-11-30,-0.4066964285714285,2.0,407.67999267578125
2022-12-01,0.0,0.0,407.3800048828125
2022-12-02,0.20590424332611834,32.0,406.9100036621094
2022-12-03,0.1738210978835979,72.0,404.4700012207031
2022-12-04,0.171234410430839,21.0,402.0299987792969
2022-12-05,-0.11228835978835978,13.0,399.5899963378906
2022-12-06,0.0891728294853295,36.0,393.8299865722656
2022-12-07,0.1859282240747758,29.0,393.1600036621094
2022-12-08,0.20765151515151514,22.0,396.239990234375
2022-12-09,-0.04900439498716154,32.0,393.2799987792969
2022-12-10,0.0,0.0,395.1700032552083
2022-12-11,0.0,0.0,397.0600077311198
2022-12-12,0.0,0.0,398.95001220703125
2022-12-13,0.04656882639419403,136.0,401.9700012207031
2022-12-14,0.09727633477633478,12.0,399.3999938964844
2022-12-15,0.29551712597167146,33.0,389.6300048828125
2022-12-16,0.4198248792270531,23.0,383.2699890136719
2022-12-17,0.0,0.0,382.18665568033856
2022-12-18,0.10692522321428571,32.0,381.1033223470052
2022-12-19,0.19972041847041846,24.0,380.0199890136719
2022-12-20,0.1368440617353661,23.0,380.5400085449219
2022-12-21,0.07749999999999999,20.0,386.2300109863281
2022-12-22,0.2533482142857143,36.0,380.7200012207031
2022-12-23,0.19889230474386724,32.0,382.9100036621094
2022-12-24,-0.1614642857142857,4.0,382.5325012207031
2022-12-25,0.0,0.0,382.1549987792969
2022-12-26,0.0,0.0,381.7774963378906
2022-12-27,0.0,0.0,381.3999938964844
2022-12-28,0.0,0.0,376.6600036621094
2022-12-29,0.0,0.0,383.44000244140625
2022-12-30,0.0,0.0,382.42999267578125
2022-12-31,0.24812191164344527,34.0,382.0274963378906
2023-01-01,0.13126958020050125,19.0,381.625
2023-01-02,0.2119486344095719,4.0,381.2225036621094
2023-01-03,0.0,0.0,380.82000732421875
2023-01-04,0.06529647435897436,26.0,383.760009765625
2023-01-05,0.1865307213970519,44.0,379.3800048828125
2023-01-06,0.08136514378478664,70.0,388.0799865722656
2023-01-07,0.14468394084871358,66.0,388.00665283203125
2023-01-08,0.008406926406926404,35.0,387.9333190917969
2023-01-09,0.02111169474132991,76.0,387.8599853515625
2023-01-10,0.13425404551225448,75.0,390.5799865722656
2023-01-11,0.13419814485623308,39.0,395.5199890136719
2023-01-12,0.1556478509669999,47.0,396.9599914550781
2023-01-13,0.24444444444444444,1.0,398.5
2023-01-14,0.11521497855360989,54.0,398.31749725341797
2023-01-15,0.21027777777777779,3.0,398.13499450683594
2023-01-16,0.0,0.0,397.9524917602539
2023-01-17,0.1309469696969697,22.0,397.7699890136719
2023-01-18,0.06023124503461582,89.0,391.489990234375
2023-01-19,0.15215416999397582,103.0,388.6400146484375
2023-01-20,0.004152593612663056,54.0,395.8800048828125
2023-01-21,0.008539058644578127,66.0,397.4633382161458
2023-01-22,0.38099876314162034,7.0,399.0466715494792
2023-01-23,0.12670724060185048,122.0,400.6300048828125
2023-01-24,0.11701488696488696,75.0,400.20001220703125
2023-01-25,0.1308858103890373,32.0,400.3500061035156
2023-01-26,0.17993462400437124,84.0,404.75
2023-01-27,0.16147539261815966,87.0,405.67999267578125
2023-01-28,0.06605057985492768,46.0,403.9833272298177
2023-01-29,0.0,0.0,402.2866617838542
2023-01-30,0.13276360544217686,21.0,400.5899963378906
2023-01-31,0.17065961223489728,21.0,406.4800109863281
2023-02-01,0.07143906093906094,39.0,410.79998779296875
2023-02-02,0.09770744398348565,40.0,416.7799987792969
2023-02-03,0.11020237195127117,73.0,412.3500061035156
2023-02-04,0.07928644645952339,52.0,411.50999959309894
2023-02-05,0.15,1.0,410.6699930826823
2023-02-06,0.08671820425882006,16.0,409.8299865722656
2023-02-07,0.12535931574885065,43.0,415.19000244140625
2023-02-08,0.1815004155702685,34.0,410.6499938964844
2023-02-09,0.1693986133375668,43.0,407.0899963378906
2023-02-10,0.08452434781406416,48.0,408.0400085449219
2023-02-11,-0.01801874790320169,17.0,409.6366678873698
2023-02-12,0.0,0.0,411.2333272298177
2023-02-13,0.10278857153313674,30.0,412.8299865722656
2023-02-14,0.17389053062071655,146.0,412.6400146484375
2023-02-15,0.13626950233791046,81.0,413.9800109863281
2023-02-16,0.07292369699238392,23.0,408.2799987792969
2023-02-17,0.09118319846520655,53.0,407.260009765625
2023-02-18,0.09108914465607057,43.0,405.2175064086914
2023-02-19,0.08535515873015871,25.0,403.1750030517578
2023-02-20,0.03364467130092132,22.0,401.1324996948242
2023-02-21,0.08055603145556416,107.0,399.0899963378906
2023-02-22,0.14062837592725572,43.0,398.5400085449219
2023-02-23,0.09246681995661125,38.0,400.6600036621094
2023-02-24,0.1782887782152488,65.0,396.3800048828125
2023-02-25,-0.04075854700854701,13.0,396.8300069173177
2023-02-26,0.08622327264239028,46.0,397.28000895182294
2023-02-27,-0.011208089296324594,17.0,397.7300109863281
2023-02-28,0.14280066021376997,30.0,396.260009765625
2023-03-01,0.07682709301707928,56.0,394.739990234375
2023-03-02,0.18383257142811343,125.0,397.80999755859375
2023-03-03,0.2444266565021282,53.0,404.19000244140625
2023-03-04,0.26261453823953823,22.0,404.28333536783856
2023-03-05,0.1305450899612084,52.0,404.3766682942708
2023-03-06,0.0810598230300333,20.0,404.4700012207031
2023-03-07,0.06842741471560398,61.0,398.2699890136719
2023-03-08,0.09474019588072383,46.0,398.9200134277344
2023-03-09,0.09129739850663764,37.0,391.55999755859375
2023-03-10,0.14935870723253902,107.0,385.9100036621094
2023-03-11,0.06773517487803203,53.0,385.72666422526044
2023-03-12,0.06853906124739459,36.0,385.54332478841144
2023-03-13,-0.11000000000000001,5.0,385.3599853515625
2023-03-14,0.0,0.0,391.7300109863281
2023-03-15,0.13896724169072655,99.0,389.2799987792969
2023-03-16,0.046773197341379164,33.0,396.1099853515625
2023-03-17,0.06933743558761314,80.0,389.989990234375
2023-03-18,0.12835030164449834,31.0,391.239990234375
2023-03-19,0.11894841269841272,6.0,392.489990234375
2023-03-20,-0.20972222222222223,4.0,393.739990234375
2023-03-21,0.108953373015873,12.0,398.9100036621094
2023-03-22,0.14598534739492186,47.0,392.1099853515625
2023-03-23,0.14136613808681497,41.0,393.1700134277344
2023-03-24,0.14978059110394878,25.0,395.75
2023-03-25,0.0032490139490139644,15.0,395.9966634114583
2023-03-26,0.16921087440824287,6.0,396.2433268229167
2023-03-27,0.0497806213354243,13.0,396.489990234375
2023-03-28,0.026214934904204706,50.0,395.6000061035156
2023-03-29,0.12893755528703535,64.0,401.3500061035156
2023-03-30,0.08336328976034858,51.0,403.70001220703125
2023-03-31,0.12111880633796218,58.0,409.3900146484375
2023-04-01,-0.002037282445445711,35.0,409.91001383463544
2023-04-02,0.3725865800865801,10.0,410.4300130208333
2023-04-03,0.75,1.0,410.95001220703125
2023-04-04,0.0826081094831095,24.0,408.6700134277344
2023-04-05,0.2917570797258297,24.0,407.6000061035156
2023-04-06,0.38958333333333334,3.0,409.19000244140625
2023-04-07,0.2702356255633567,7.0,409.2949981689453
2023-04-08,0.32142857142857145,3.0,409.3999938964844
2023-04-09,0.07878472222222223,3.0,409.50498962402344
2023-04-10,0.0694687766653711,51.0,409.6099853515625
2023-04-11,0.04666343279736136,28.0,409.7200012207031
2023-04-12,0.08670717009132885,67.0,408.04998779296875
2023-04-13,0.052556878306878295,40.0,413.4700012207031
2023-04-14,0.16640676827801829,20.0,412.4599914550781
2023-04-15,0.1747751491101491,50.0,412.9533284505208
2023-04-16,0.15311245877138735,50.0,413.44666544596356
2023-04-17,0.1388895085585934,48.0,413.94000244140625
2023-04-18,0.07624033135981666,17.0,414.2099914550781
2023-04-19,0.05957942217865108,22.0,414.1400146484375
2023-04-20,0.051465468939193265,41.0,411.8800048828125
2023-04-21,0.058263019804191296,19.0,412.20001220703125
2023-04-22,0.10345063492063492,25.0,412.3433430989583
2023-04-23,0.04999159742948561,23.0,412.48667399088544
2023-04-24,0.10732073482073481,13.0,412.6300048828125
2023-04-25,0.10038965297819465,36.0,406.0799865722656
2023-04-26,0.1402854410082671,39.0,404.3599853515625
2023-04-27,0.07417397110998489,51.0,412.4100036621094
2023-04-28,0.11675748336836186,87.0,415.92999267578125
2023-04-29,0.07418074090811798,59.0,415.7899983723958
2023-04-30,-0.25,1.0,415.65000406901044
2023-05-01,0.1331306383945273,36.0,415.510009765625
2023-05-02,0.10927336041204144,91.0,410.8399963378906
2023-05-03,0.2337602928376738,63.0,408.0199890136719
2023-05-04,0.08551339710940861,19.0,405.1300048828125
2023-05-05,0.08359077267115125,51.0,412.6300048828125
2023-05-06,0.1270974597580816,57.0,412.6666666666667
2023-05-07,0.5517857142857143,4.0,412.7033284505208
2023-05-08,0.08659766872787705,52.0,412.739990234375
2023-05-09,0.1641706595312119,54.0,410.92999267578125
2023-05-10,0.15983430161610213,96.0,412.8500061035156
2023-05-11,0.1363730041315575,41.0,412.1300048828125
2023-05-12,0.0717596066084227,35.0,411.5899963378906
2023-05-13,0.09486297047265427,33.0,412.06333414713544
2023-05-14,0.088,4.0,412.5366719563802
2023-05-15,-0.1328326385868252,11.0,413.010009765625
2023-05-16,0.1052222524467185,33.0,410.25
2023-05-17,0.11417684949080446,60.0,415.2300109863281
2023-05-18,0.04950841944226447,38.0,419.2300109863281
2023-05-19,0.05676089505301463,46.0,418.6199951171875
2023-05-20,0.1859120365128256,39.0,418.6766662597656
2023-05-21,0.23910123966942146,11.0,418.73333740234375
2023-05-22,0.10950654836714745,31.0,418.7900085449219
2023-05-23,0.13761790750737793,104.0,414.0899963378906
2023-05-24,0.06623665745029382,55.0,411.0899963378906
2023-05-25,0.17129618893249718,23.0,414.6499938964844
2023-05-26,-0.03853014725173815,19.0,420.0199890136719
2023-05-27,0.20652609730760993,21.0,420.0599899291992
2023-05-28,0.2559308633697221,32.0,420.09999084472656
2023-05-29,-0.007142857142857173,2.0,420.1399917602539
2023-05-30,0.12782590713016287,44.0,420.17999267578125
2023-05-31,0.20229896662238167,44.0,417.8500061035156
2023-06-01,0.09723174053534557,103.0,421.82000732421875
2023-06-02,0.0,0.0,421.82000732421875
